,reviewer_id,store_name,category,store_address,latitude ,longitude,rating_count,review_time,review,rating
27284,27285,McDonald's,Fast food restaurant,"10901 Riverside Dr, North Hollywood, CA 91602, United States",34.1525074,-118.3679036,"1,794",5 years ago,Friendly,5 stars
5570,5571,McDonald's,Fast food restaurant,"5920 Balboa Ave, San Diego, CA 92111, United States",32.8206541,-117.1780115,550,a year ago,Good ,4 stars
9313,9314,McDonald's,Fast food restaurant,"210 5th S, Salt Lake City, UT 84106, United States",40.7590573,-111.8973832,"3,243",4 years ago,This location is a plague to the McDonalds name.  2nd wesr and 5rh south slc,5 stars
2578,2579,McDonald's,Fast food restaurant,"72-69 Kissena Blvd, Queens, NY 11367, United States",40.7274006,-73.8124604,"2,193",5 years ago,"Excellent service, friendly service.",5 stars
3183,3184,McDonald's,Fast food restaurant,"429 7th Ave, New York, NY 10001, United States",40.7505058,-73.990583,"2,052",4 years ago,Clean and fast. Crowded and no real place to sit down at. Very rushed feeling there.,3 stars
18034,18035,McDonald's,Fast food restaurant,"702-2 Haddonfield-Berlin Rd, Voorhees Township, NJ 08043, United States",39.8520594,-74.9810994,933,3 years ago,Good ,4 stars
2435,2436,McDonald's,Fast food restaurant,"72-69 Kissena Blvd, Queens, NY 11367, United States",40.7274006,-73.8124604,"2,193",4 years ago,Staff was not responsive No condiments supplied,3 stars
3362,3363,McDonald's,Fast food restaurant,"429 7th Ave, New York, NY 10001, United States",40.7505058,-73.990583,"2,052",4 years ago,No donut Stick ï¿½ï¿½ï¿½ï¿½ï¿½ï¿½ï,4 stars
16787,16788,McDonald's,Fast food restaurant,"10901 Riverside Dr, North Hollywood, CA 91602, United States",34.1525074,-118.3679036,"1,795",2 years ago,Saw a bunch of rats inside.,1 star
17614,17615,McDonald's,Fast food restaurant,"702-2 Haddonfield-Berlin Rd, Voorhees Township, NJ 08043, United States",39.8520594,-74.9810994,933,4 years ago,Busy half decent,4 stars
1964,1965,McDonald's,Fast food restaurant,"72-69 Kissena Blvd, Queens, NY 11367, United States",40.7274006,-73.8124604,"2,193",3 years ago,"Newly renovated! They have added extra drive thru lanes. LOL! I think we waited longer to get food. The fish sandwich was good, but fries tasted like yesterday's!",4 stars
13984,13985,McDonald's,Fast food restaurant,"6875 Sand Lake Rd, Orlando, FL 32819, United States",28.4503866,-81.4714142,"19,671",6 months ago,"We have always visited this branch when we are in Orlando. As always, food prices in this particular location is very expensive. You can not get the morning deal of $2.39 compared to other location in. South FL. It is $3.79 for chicken biscuit and if you want to add a hasbrown, it becomes  $6.79 and since you like to add a drink, you have to add $0.60 for a sweet tea. Small size hot coffee is $1.99. Still a wonderful experience since they had the place renovated. We experienced our first kiosk ordering here when it was first introduced.",4 stars
28415,28416,McDonald's,Fast food restaurant,"5725 W Irlo Bronson Memorial Hwy, Kissimmee, FL 34746, United States",28.3335081,-81.5137384,"5,567",4 years ago,It was ok I ordered through drive thru. I had to repeat my order a couple of times.,3 stars
30800,30801,McDonald's,Fast food restaurant,"9814 International Dr, Orlando, FL 32819, United States",28.4238144,-81.4612421,"5,468",a year ago,I don't McDonald's but this right here is something very different! Do u hear me? This is not the same food we get in Detroit I assure u,5 stars
16062,16063,McDonald's,Fast food restaurant,"8500 US-290, Austin, TX 78724, United States",30.3291349,-97.6606295,"1,406",a year ago,Regards Excellent place,5 stars
28154,28155,McDonald's,Fast food restaurant,"5725 W Irlo Bronson Memorial Hwy, Kissimmee, FL 34746, United States",28.3335081,-81.5137384,"5,567",8 months ago,Service was fast but quality of food was disappointing on both trips,4 stars
13378,13379,McDonald's,Fast food restaurant,"1540 2nd St, Santa Monica, CA 90405, United States",34.0122192,-118.4945396,"3,380",5 years ago,"Worst McDonald's in santa Monica  ,  every time I order they always get my order wrong and the miss count my exact change just a bunch of special ed kids in there running the place",1 star
12564,12565,McDonald's,Fast food restaurant,"501 W Imperial Hwy, Los Angeles, CA 90044, United States",33.9312613,-118.2829548,"2,722",4 years ago,"I came at 5am, when they open, and the doors were still locked. I waited 2 minutes because I saw someone walking around then called the store and she let me in. She wasn't very friendly. I gave her a good morning and a smile. I don't remember if I got a good morning back, but definitely didn't get anything close to a smile. It is opening and the place is filthy, from the floor to the tables to the restroom. Whoever closed the night before didn't even wipe the tables, so it's a bit understandable why she is irritated or whatever, but lady I'm not the one who left it like that so give me the smile you are paid to give me. It's literally your job. Plus smiling releases hormones that make you feel better. Thanks.ï¿½ï¿½ï¿½ï¿½ï¿½",2 stars
18502,18503,McDonald's,Fast food restaurant,"1100 N US Hwy 377, Roanoke, TX 76262, United States",33.0093179,-97.2229254,998,3 years ago,Its okay when your hungry and in a rush,3 stars
1738,1739,McDonald's,Fast food restaurant,"1698 US-209, Brodheadsville, PA 18322, United States",40.9220806,-75.3999187,"1,028",6 years ago,Neutral,3 stars
8146,8147,McDonald's,Fast food restaurant,"11382 US-441, Orlando, FL 32837, United States",28.3999863,-81.4051029,"1,861",a year ago,Hot meal for an affordable price,5 stars
26428,26429,McDonald's,Fast food restaurant,"1540 2nd St, Santa Monica, CA 90405, United States",34.0122192,-118.4945396,"3,381",6 years ago,"Lines can be long, but service is friendly. Sometimes it takes longer for the food to come out, but the employees compensate by doing extra for the wait. The employees do practice good customer service.",4 stars
2456,2457,McDonald's,Fast food restaurant,"72-69 Kissena Blvd, Queens, NY 11367, United States",40.7274006,-73.8124604,"2,193",5 years ago,Don't eat fast food. Once in a blue moon the breakfast.,2 stars
1432,1433,McDonald's,Fast food restaurant,"1698 US-209, Brodheadsville, PA 18322, United States",40.9220806,-75.3999187,"1,028",2 years ago,Excellent ,5 stars
20247,20248,McDonald's,Fast food restaurant,"621 Broadway, Newark, NJ 07104, United States",40.7719101,-74.1614754,"1,564",3 years ago,Terrible,1 star
24457,24458,McDonald's,Fast food restaurant,"9814 International Dr, Orlando, FL 32819, United States",28.4238144,-81.4612421,"5,466",2 years ago,"This McDonald's is across the street from the Orange County Convention Center. The girl at the counter looked at us when we got there, and made no attempt to greet us or even approach the counter until we asked her if she was Ok. The food was fine, but the service definitely needs improvement.",3 stars
25833,25834,McDonald's,Fast food restaurant,"3501 Biscayne Blvd, Miami, FL 33137, United States",25.8099996,-80.1890981,"2,808",a year ago,"The worst McDonaldï¿½ï¿½ï¿½ï¿½ï¿½ï¿½ï¿½ï¿½ï¿½ï¿½ï¿½ï¿½ï¿½ï¿½ï¿½ï¿½ï¿½ï¿½ï¿½ï¿½ï¿½ï¿½ï¿½ï¿½ï¿½ï¿½ï¿½s I have ever been to! First we waited in one of the drive through lane for over 15 minutes just to find out it was out our order. No signs and no one notifying the customers. The other lane was long so I parked and ordered online for curbside pick up. After waiting for a while, no one deliver my food so went inside believing maybe they were short staffed but the employees were chatting and wondering around. order.
Even more disappointing, fries were cold and soggy. What happened to the tomato, lettuce and mayo in ",1 star
463,464,McDonald's,Fast food restaurant,"13749 US-183 Hwy, Austin, TX 78750, United States",30.4607176,-97.7928744,"1,240",a year ago,Good,5 stars
27501,27502,McDonald's,Fast food restaurant,"1100 N US Hwy 377, Roanoke, TX 76262, United States",33.0093179,-97.2229254,999,3 years ago,"Came here for McDonald's, was not disappointed.... Loved the arches, some lady hit the curb behind me, kinda funny. Food and service were great.",4 stars
1424,1425,McDonald's,Fast food restaurant,"1698 US-209, Brodheadsville, PA 18322, United States",40.9220806,-75.3999187,"1,028",2 years ago,Neutral,3 stars
3918,3919,McDonald's,Fast food restaurant,"429 7th Ave, New York, NY 10001, United States",40.7505058,-73.990583,"2,052",4 years ago,Good ,4 stars
31709,31710,McDonald's,Fast food restaurant,"632 S R L Thornton Freeway Service Rd, Dallas, TX 75203, United States",32.7445961,-96.8122859,"2,658",5 years ago,I dont like the service here. And there slow,1 star
30197,30198,McDonald's,Fast food restaurant,"9814 International Dr, Orlando, FL 32819, United States",28.4238144,-81.4612421,"5,468",4 years ago,"Great location and I love the high-tech features, but there's a young woman there who is the rudest little thing. Her name is GERLINE, and she's a nasty, unprofessional piece of work who needs to learn how to be courteous when speaking to customers, and not be rude and treat them like they are an inconvenience. Nasty little piece of work she is. Other than that, all good.",3 stars
30012,30013,McDonald's,Fast food restaurant,"9814 International Dr, Orlando, FL 32819, United States",28.4238144,-81.4612421,"5,468",9 months ago,"The place immaculate, place your order at the kiosk, pick up a number and it was brought to your table. The attendant was very helpful and friendly.",4 stars
6995,6996,McDonald's,Fast food restaurant,"550 Lawrence Expy, Sunnyvale, CA 94086, United States",37.3854949,-121.9954211,"1,562",5 months ago,Service is lousy and I tried to call number to complain to manager and no one answers/no voicemail.,1 star
31620,31621,McDonald's,Fast food restaurant,"632 S R L Thornton Freeway Service Rd, Dallas, TX 75203, United States",32.7445961,-96.8122859,"2,658",4 years ago,"Early morning breakfast and coffee. I love to be greeted with a smile, especially spending my money.",5 stars
25639,25640,McDonald's,Fast food restaurant,"632 S R L Thornton Freeway Service Rd, Dallas, TX 75203, United States",32.7445961,-96.8122859,"2,657",4 years ago,"Good coffee....they didn't have the donut sticks I was craving for, that's why I gave them 4 stars",4 stars
10379,10380,McDonald's,Fast food restaurant,"690 Alameda St, Los Angeles, CA 90021, United States",34.0352699,-118.2382063,"2,614",3 years ago,"Quite didn't seems like a launch time , didn't feel welcome could be from present seauation timeing was great",3 stars
7460,7461,McDonald's,Fast food restaurant,"550 Lawrence Expy, Sunnyvale, CA 94086, United States",37.3854949,-121.9954211,"1,562",5 years ago,Frech fries is the best.,5 stars
32135,32136,McDonald's,Fast food restaurant,"632 S R L Thornton Freeway Service Rd, Dallas, TX 75203, United States",32.7445961,-96.8122859,"2,658",5 years ago,Ok,5 stars
12488,12489,McDonald's,Fast food restaurant,"1044 US-11, Champlain, NY 12919, United States",44.9814099,-73.4598199,"1,306",4 years ago,It's not the same coffee as in Canada.ï¿½ï,3 stars
7481,7482,McDonald's,Fast food restaurant,"550 Lawrence Expy, Sunnyvale, CA 94086, United States",37.3854949,-121.9954211,"1,562",a year ago,Excellent service!,5 stars
22822,22823,McDonald's,Fast food restaurant,"5725 W Irlo Bronson Memorial Hwy, Kissimmee, FL 34746, United States",28.3335081,-81.5137384,"5,566",4 months ago,This store is always clean. The staff always pleasant and helpful. I've been impressed with them the whole 7 months I've been here.,5 stars
24673,24674,McDonald's,Fast food restaurant,"9814 International Dr, Orlando, FL 32819, United States",28.4238144,-81.4612421,"5,466",a year ago,the food was good but the pineapple smoothie did not taste like pineapple smoothie.  taste like ice only.,4 stars
8340,8341,McDonald's,Fast food restaurant,"11382 US-441, Orlando, FL 32837, United States",28.3999863,-81.4051029,"1,861",4 years ago,Love it,5 stars
19163,19164,McDonald's,Fast food restaurant,"621 Broadway, Newark, NJ 07104, United States",40.7719101,-74.1614754,"1,564",5 days ago,"Every single time I order on Uber eats or DoorDash or even go to the Drive thru, part of my order is missing. I call to speak to the manager and all I get is attitude. This is an issue as not always do these delivery appï¿½ï¿½ï¿½ï¿½ï¿½ï¿½ï¿½ï¿½ï¿½ï¿½ï¿½ï¿½ï¿½ï¿½ï¿½ï¿½ï¿½ï¿½ï¿½ï¿½ï¿½ï¿½ï¿½ï¿½ï¿½ï¿½ï¿½s refund you.  Or to drive back isnï¿½ï¿½ï¿½ï¿½ï¿½ï¿½ï¿½ï¿½ï¿½ï¿½ï¿½ï¿½ï¿½ï¿½ï¿½ï¿½ï¿½ï¿½ï¿½ï¿½ï¿½ï¿½ï¿½ï¿½ï¿½ï¿½ï¿½t something you can always do.

As someone who was manager at one of the top McDonaldï¿½ï¿½ï¿½ï¿½ï¿½ï¿½ï¿½ï¿½ï¿½ï¿½ï¿½ï¿½ï¿½ï¿½ï¿½ï¿½ï¿½ï¿½ï¿½ï¿½ï¿½ï¿½ï¿½ï¿½ï¿½ï¿½ï¿½",1 star
17337,17338,McDonald's,Fast food restaurant,"702-2 Haddonfield-Berlin Rd, Voorhees Township, NJ 08043, United States",39.8520594,-74.9810994,933,11 months ago,Hard working team!! I stop by during the morning shifts and they are always professional. They need a raise!,5 stars
